WGT,WGT^2,WGT^3,WGT^4,WGT^5,WGT^6,WGT^7,WGT^8,ALT,ALT^2,ALT^3,ALT^4,ALT^5,ALT^6,ALT^7,ALT^8,ROC
1810746.044,3.2788E+12,5.93708E+18,1.07505E+25,1.94665E+31,3.52489E+37,6.38268E+43,1.15574E+50,21332,455054224,9.70722E+12,2.07074E+17,4.41731E+21,9.42301E+25,2.01012E+30,4.28798E+34,2237
1809669.266,3.2749E+12,5.92649E+18,1.0725E+25,1.94087E+31,3.51233E+37,6.35615E+43,1.15025E+50,22591,510353281,1.15294E+13,2.6046E+17,5.88406E+21,1.32927E+26,3.00295E+30,6.78397E+34,2125
1808567.022,3.27091E+12,5.91567E+18,1.06989E+25,1.93496E+31,3.49951E+37,6.3291E+43,1.14466E+50,23850,568822500,1.35664E+13,3.23559E+17,7.71688E+21,1.84048E+26,4.38954E+30,1.0469E+35,2014
1807436.355,3.26683E+12,5.90458E+18,1.06722E+25,1.92892E+31,3.48641E+37,6.30146E+43,1.13895E+50,25110,630512100,1.58322E+13,3.97546E+17,9.98237E+21,2.50657E+26,6.294E+30,1.58042E+35,1904
1806272.398,3.26262E+12,5.89318E+18,1.06447E+25,1.92272E+31,3.47296E+37,6.27311E+43,1.13309E+50,26369,695324161,1.8335E+13,4.83476E+17,1.27488E+22,3.36172E+26,8.86453E+30,2.33749E+35,1786
1805068.272,3.25827E+12,5.8814E+18,1.06163E+25,1.91632E+31,3.45909E+37,6.24389E+43,1.12707E+50,27628,763306384,2.10886E+13,5.82637E+17,1.60971E+22,4.4473E+26,1.2287E+31,3.39465E+35,1670
1803821.038,3.25377E+12,5.86922E+18,1.0587E+25,1.90971E+31,3.44477E+37,6.21376E+43,1.12085E+50,28887,834458769,2.4105E+13,6.96321E+17,2.01146E+22,5.81052E+26,1.67848E+31,4.84864E+35,1555
1802522.853,3.24909E+12,5.85656E+18,1.05566E+25,1.90285E+31,3.42993E+37,6.18252E+43,1.11441E+50,30146,908781316,2.73961E+13,8.25883E+17,2.48971E+22,7.50547E+26,2.2626E+31,6.82084E+35,1439
1801159.996,3.24418E+12,5.84328E+18,1.05247E+25,1.89566E+31,3.41439E+37,6.14987E+43,1.10769E+50,31405,986274025,3.09739E+13,9.72736E+17,3.05488E+22,9.59385E+26,3.01295E+31,9.46216E+35,1308
1799719.723,3.23899E+12,5.82928E+18,1.04911E+25,1.8881E+31,3.39805E+37,6.11553E+43,1.10062E+50,32664,1066936896,3.48504E+13,1.13835E+18,3.71832E+22,1.21455E+27,3.96721E+31,1.29585E+36,1190
1798185.371,3.23347E+12,5.81438E+18,1.04553E+25,1.88006E+31,3.3807E+37,6.07913E+43,1.09314E+50,33923,1150769929,3.90376E+13,1.32427E+18,4.49233E+22,1.52393E+27,5.16963E+31,1.75369E+36,1078
1798185.371,3.23347E+12,5.81438E+18,1.04553E+25,1.88006E+31,3.3807E+37,6.07913E+43,1.09314E+50,33923,1150769929,3.90376E+13,1.32427E+18,4.49233E+22,1.52393E+27,5.16963E+31,1.75369E+36,1582
1797999.328,3.2328E+12,5.81258E+18,1.0451E+25,1.87909E+31,3.3786E+37,6.07473E+43,1.09224E+50,34138,1165403044,3.97845E+13,1.35816E+18,4.6365E+22,1.58281E+27,5.40339E+31,1.84461E+36,1560
1797812.306,3.23213E+12,5.81076E+18,1.04467E+25,1.87811E+31,3.37649E+37,6.0703E+43,1.09133E+50,34353,1180128609,4.0541E+13,1.3927E+18,4.78435E+22,1.64357E+27,5.64615E+31,1.93962E+36,1537
1797624.321,3.23145E+12,5.80894E+18,1.04423E+25,1.87713E+31,3.37438E+37,6.06586E+43,1.09041E+50,34567,1194877489,4.13033E+13,1.42773E+18,4.93524E+22,1.70597E+27,5.89701E+31,2.03842E+36,1514
1797434.359,3.23077E+12,5.8071E+18,1.04379E+25,1.87614E+31,3.37224E+37,6.06138E+43,1.08949E+50,34782,1209787524,4.20788E+13,1.46359E+18,5.09064E+22,1.77063E+27,6.1586E+31,2.14208E+36,1491
1797243.435,3.23008E+12,5.80525E+18,1.04334E+25,1.87514E+31,3.37009E+37,6.05687E+43,1.08857E+50,34996,1224720016,4.28603E+13,1.49994E+18,5.24919E+22,1.83701E+27,6.42878E+31,2.24982E+36,1468
1797050.534,3.22939E+12,5.80338E+18,1.0429E+25,1.87414E+31,3.36792E+37,6.05232E+43,1.08763E+50,35211,1239814521,4.36551E+13,1.53714E+18,5.41242E+22,1.90577E+27,6.7104E+31,2.3628E+36,1435
1796855.69,3.22869E+12,5.80149E+18,1.04244E+25,1.87312E+31,3.36573E+37,6.04773E+43,1.08669E+50,35425,1254930625,4.44559E+13,1.57485E+18,5.57891E+22,1.97633E+27,7.00114E+31,2.48016E+36,1402
1796658.869,3.22798E+12,5.79958E+18,1.04199E+25,1.8721E+31,3.36352E+37,6.04309E+43,1.08574E+50,35640,1270209600,4.52703E+13,1.61343E+18,5.75027E+22,2.0494E+27,7.30405E+31,2.60316E+36,1369
1796458.145,3.22726E+12,5.79764E+18,1.04152E+25,1.87105E+31,3.36126E+37,6.03837E+43,1.08477E+50,35854,1285509316,4.60907E+13,1.65253E+18,5.925E+22,2.12435E+27,7.61664E+31,2.73087E+36,1335
1796255.443,3.22653E+12,5.79568E+18,1.04105E+25,1.87E+31,3.35899E+37,6.0336E+43,1.08379E+50,36069,1300972761,4.69248E+13,1.69253E+18,6.10479E+22,2.20194E+27,7.94216E+31,2.86466E+36,1301
1796039.018,3.22576E+12,5.79358E+18,1.04055E+25,1.86887E+31,3.35656E+37,6.02852E+43,1.08274E+50,36284,1316528656,4.77689E+13,1.73325E+18,6.28892E+22,2.28187E+27,8.27954E+31,3.00415E+36,1148
1795808.887,3.22493E+12,5.79136E+18,1.04002E+25,1.86767E+31,3.35398E+37,6.02311E+43,1.08164E+50,36498,1332104004,4.86191E+13,1.7745E+18,6.47657E+22,2.36382E+27,8.62747E+31,3.14885E+36,1117
1795574.818,3.22409E+12,5.78909E+18,1.03947E+25,1.86646E+31,3.35136E+37,6.01762E+43,1.08051E+50,36713,1347844369,4.94834E+13,1.81668E+18,6.66959E+22,2.44861E+27,8.98957E+31,3.30034E+36,1086
1795336.846,3.22323E+12,5.78679E+18,1.03892E+25,1.86522E+31,3.3487E+37,6.01204E+43,1.07936E+50,36927,1363603329,5.03538E+13,1.85941E+18,6.86626E+22,2.5355E+27,9.36285E+31,3.45742E+36,1055
1795092.975,3.22236E+12,5.78443E+18,1.03836E+25,1.86395E+31,3.34597E+37,6.00632E+43,1.07819E+50,37142,1379528164,5.12384E+13,1.9031E+18,7.06849E+22,2.62538E+27,9.75118E+31,3.62178E+36,1022
1794845.202,3.22147E+12,5.78204E+18,1.03779E+25,1.86267E+31,3.3432E+37,6.00052E+43,1.077E+50,37356,1395470736,5.21292E+13,1.94734E+18,7.27448E+22,2.71745E+27,1.01513E+32,3.79213E+36,990
1794592.511,3.22056E+12,5.7796E+18,1.0372E+25,1.86136E+31,3.34037E+37,5.99461E+43,1.07579E+50,37571,1411580041,5.30345E+13,1.99256E+18,7.48624E+22,2.81266E+27,1.05674E+32,3.97029E+36,957
1794332.976,3.21963E+12,5.77709E+18,1.0366E+25,1.86001E+31,3.33748E+37,5.98854E+43,1.07454E+50,37785,1427706225,5.39459E+13,2.03835E+18,7.70189E+22,2.91016E+27,1.0996E+32,4.15485E+36,923
1794067.543,3.21868E+12,5.77453E+18,1.03599E+25,1.85863E+31,3.33452E+37,5.98235E+43,1.07327E+50,38000,1444000000,5.4872E+13,2.08514E+18,7.92352E+22,3.01094E+27,1.14416E+32,4.34779E+36,889
1790897.225,3.20731E+12,5.74397E+18,1.02869E+25,1.84227E+31,3.29932E+37,5.90874E+43,1.05819E+50,38000,1444000000,5.4872E+13,2.08514E+18,7.92352E+22,3.01094E+27,1.14416E+32,4.34779E+36,875
1790760.144,3.20682E+12,5.74265E+18,1.02837E+25,1.84157E+31,3.2978E+37,5.90557E+43,1.05755E+50,38105,1451991025,5.53281E+13,2.10828E+18,8.03359E+22,3.0612E+27,1.16647E+32,4.44484E+36,857
1790622.065,3.20633E+12,5.74132E+18,1.02805E+25,1.84086E+31,3.29628E+37,5.90238E+43,1.05689E+50,38211,1460080521,5.57911E+13,2.13184E+18,8.14596E+22,3.11265E+27,1.18938E+32,4.54472E+36,839
1790482.043,3.20583E+12,5.73997E+18,1.02773E+25,1.84014E+31,3.29473E+37,5.89915E+43,1.05623E+50,38316,1468115856,5.62523E+13,2.15536E+18,8.25849E+22,3.16432E+27,1.21244E+32,4.64559E+36,821
1790339.081,3.20531E+12,5.7386E+18,1.0274E+25,1.8394E+31,3.29315E+37,5.89586E+43,1.05556E+50,38421,1476173241,5.67161E+13,2.17909E+18,8.37227E+22,3.21671E+27,1.23589E+32,4.74842E+36,803
1790194.158,3.2048E+12,5.73721E+18,1.02707E+25,1.83866E+31,3.29155E+37,5.89252E+43,1.05488E+50,38526,1484252676,5.71823E+13,2.20301E+18,8.4873E+22,3.26982E+27,1.25973E+32,4.85324E+36,785
1790047.258,3.20427E+12,5.73579E+18,1.02673E+25,1.8379E+31,3.28993E+37,5.88913E+43,1.05418E+50,38632,1492431424,5.76556E+13,2.22735E+18,8.6047E+22,3.32417E+27,1.28419E+32,4.96109E+36,767
1789897.435,3.20373E+12,5.73435E+18,1.02639E+25,1.83713E+31,3.28828E+37,5.88569E+43,1.05348E+50,38737,1500555169,5.8127E+13,2.25167E+18,8.72228E+22,3.37875E+27,1.30883E+32,5.07E+36,748
1789743.69,3.20318E+12,5.73288E+18,1.02604E+25,1.83634E+31,3.28659E+37,5.88215E+43,1.05275E+50,38842,1508700964,5.8601E+13,2.27618E+18,8.84113E+22,3.43407E+27,1.33386E+32,5.18099E+36,729
1789587.985,3.20263E+12,5.73138E+18,1.02568E+25,1.83555E+31,3.28487E+37,5.87857E+43,1.05202E+50,38947,1516868809,5.90775E+13,2.30089E+18,8.96128E+22,3.49015E+27,1.35931E+32,5.2941E+36,710
1789429.323,3.20206E+12,5.72986E+18,1.02532E+25,1.83473E+31,3.28312E+37,5.87492E+43,1.05128E+50,39053,1525136809,5.95612E+13,2.32604E+18,9.08389E+22,3.54753E+27,1.38542E+32,5.41047E+36,693
1789267.737,3.20148E+12,5.7283E+18,1.02495E+25,1.8339E+31,3.28135E+37,5.87121E+43,1.05052E+50,39158,1533348964,6.00429E+13,2.35116E+18,9.20667E+22,3.60515E+27,1.4117E+32,5.52795E+36,679
1789103.21,3.20089E+12,5.72672E+18,1.02457E+25,1.83306E+31,3.27954E+37,5.86743E+43,1.04974E+50,39263,1541583169,6.05272E+13,2.37648E+18,9.33077E+22,3.66354E+27,1.43842E+32,5.64765E+36,664
1788935.743,3.20029E+12,5.72512E+18,1.02419E+25,1.8322E+31,3.27769E+37,5.86358E+43,1.04896E+50,39368,1549839424,6.10141E+13,2.402E+18,9.4562E+22,3.72272E+27,1.46556E+32,5.76961E+36,648
1788764.338,3.19968E+12,5.72347E+18,1.02379E+25,1.83133E+31,3.27581E+37,5.85965E+43,1.04815E+50,39474,1558196676,6.15083E+13,2.42798E+18,9.5842E+22,3.78327E+27,1.49341E+32,5.89507E+36,633
1788590.01,3.19905E+12,5.7218E+18,1.02339E+25,1.83043E+31,3.2739E+37,5.85566E+43,1.04734E+50,39579,1566497241,6.20004E+13,2.45391E+18,9.71234E+22,3.84405E+27,1.52144E+32,6.02169E+36,617
1788412.74,3.19842E+12,5.7201E+18,1.02299E+25,1.82953E+31,3.27195E+37,5.8516E+43,1.04651E+50,39684,1574819856,6.24952E+13,2.48006E+18,9.84186E+22,3.90564E+27,1.54992E+32,6.15069E+36,602
1788230.57,3.19777E+12,5.71835E+18,1.02257E+25,1.8286E+31,3.26995E+37,5.84742E+43,1.04565E+50,39789,1583164521,6.29925E+13,2.50641E+18,9.97275E+22,3.96806E+27,1.57885E+32,6.28209E+36,586
1788044.462,3.1971E+12,5.71656E+18,1.02215E+25,1.82764E+31,3.26791E+37,5.84317E+43,1.04478E+50,39895,1591611025,6.34973E+13,2.53323E+18,1.01063E+23,4.03191E+27,1.60853E+32,6.41723E+36,569
1787853.47,3.19642E+12,5.71473E+18,1.02171E+25,1.82667E+31,3.26581E+37,5.8388E+43,1.04389E+50,40000,1600000000,6.4E+13,2.56E+18,1.024E+23,4.096E+27,1.6384E+32,6.5536E+36,553
1566305.041,2.45331E+12,3.84263E+18,6.01874E+24,9.42718E+30,1.47658E+37,2.31278E+43,3.62252E+49,40000,1600000000,6.4E+13,2.56E+18,1.024E+23,4.096E+27,1.6384E+32,6.5536E+36,947
1566134.063,2.45278E+12,3.84138E+18,6.01611E+24,9.42203E+30,1.47562E+37,2.31101E+43,3.61936E+49,40158,1612664964,6.47614E+13,2.60069E+18,1.04438E+23,4.19404E+27,1.68424E+32,6.76358E+36,926
1565960.146,2.45223E+12,3.8401E+18,6.01344E+24,9.4168E+30,1.47463E+37,2.30922E+43,3.61614E+49,40316,1625379856,6.55288E+13,2.64186E+18,1.06509E+23,4.29403E+27,1.73118E+32,6.97942E+36,904
1565783.288,2.45168E+12,3.8388E+18,6.01072E+24,9.41149E+30,1.47363E+37,2.30739E+43,3.61288E+49,40474,1638144676,6.63023E+13,2.68352E+18,1.08613E+23,4.39599E+27,1.77923E+32,7.20127E+36,882
1565603.49,2.45111E+12,3.83747E+18,6.00796E+24,9.40609E+30,1.47262E+37,2.30554E+43,3.60956E+49,40632,1650959424,6.70818E+13,2.72567E+18,1.10749E+23,4.49997E+27,1.82843E+32,7.42926E+36,860
1565419.787,2.45054E+12,3.83612E+18,6.00514E+24,9.40057E+30,1.47158E+37,2.30365E+43,3.60617E+49,40789,1663742521,6.78624E+13,2.76804E+18,1.12906E+23,4.6053E+27,1.87846E+32,7.66204E+36,838
1565233.128,2.44995E+12,3.83475E+18,6.00228E+24,9.39496E+30,1.47053E+37,2.30172E+43,3.60273E+49,40947,1676656809,6.86541E+13,2.81118E+18,1.15109E+23,4.71338E+27,1.92999E+32,7.90272E+36,815
1565041.568,2.44936E+12,3.83334E+18,5.99934E+24,9.38922E+30,1.46945E+37,2.29975E+43,3.59921E+49,41105,1689621025,6.94519E+13,2.85482E+18,1.17347E+23,4.82356E+27,1.98273E+32,8.14999E+36,792
1564847.068,2.44875E+12,3.83191E+18,5.99636E+24,9.38338E+30,1.46836E+37,2.29775E+43,3.59563E+49,41263,1702635169,7.02558E+13,2.89897E+18,1.1962E+23,4.93588E+27,2.03669E+32,8.40401E+36,768
1564646.687,2.44812E+12,3.83044E+18,5.99329E+24,9.37738E+30,1.46723E+37,2.29569E+43,3.59195E+49,41421,1715699241,7.1066E+13,2.94362E+18,1.21928E+23,5.05037E+27,2.09192E+32,8.66492E+36,744
1564442.385,2.44748E+12,3.82894E+18,5.99016E+24,9.37126E+30,1.46608E+37,2.2936E+43,3.5882E+49,41579,1728813241,7.18823E+13,2.9888E+18,1.24271E+23,5.16707E+27,2.14842E+32,8.9329E+36,720
1564232.202,2.44682E+12,3.8274E+18,5.98694E+24,9.36496E+30,1.4649E+37,2.29144E+43,3.58434E+49,41737,1741977169,7.27049E+13,3.03448E+18,1.2665E+23,5.286E+27,2.20622E+32,9.2081E+36,696
1564016.139,2.44615E+12,3.82581E+18,5.98363E+24,9.3585E+30,1.46368E+37,2.28923E+43,3.58039E+49,41895,1755191025,7.35337E+13,3.0807E+18,1.29066E+23,5.40721E+27,2.26535E+32,9.49068E+36,671
1563793.214,2.44545E+12,3.82418E+18,5.98022E+24,9.35183E+30,1.46243E+37,2.28694E+43,3.57631E+49,42053,1768454809,7.43688E+13,3.12743E+18,1.31518E+23,5.53072E+27,2.32583E+32,9.78083E+36,645
1563563.428,2.44473E+12,3.82249E+18,5.97671E+24,9.34496E+30,1.46114E+37,2.28459E+43,3.5721E+49,42211,1781768521,7.52102E+13,3.1747E+18,1.34007E+23,5.65658E+27,2.3877E+32,1.00787E+37,619
1563325.815,2.44399E+12,3.82075E+18,5.97308E+24,9.33786E+30,1.45981E+37,2.28216E+43,3.56776E+49,42368,1795047424,7.60526E+13,3.2222E+18,1.36518E+23,5.78399E+27,2.45056E+32,1.03825E+37,593
1563079.366,2.44322E+12,3.81894E+18,5.96931E+24,9.33051E+30,1.45843E+37,2.27964E+43,3.56327E+49,42526,1808460676,7.69066E+13,3.27053E+18,1.39083E+23,5.91462E+27,2.51525E+32,1.06964E+37,566
1562823.115,2.44242E+12,3.81706E+18,5.9654E+24,9.32286E+30,1.457E+37,2.27703E+43,3.5586E+49,42684,1821923856,7.7767E+13,3.31941E+18,1.41686E+23,6.04771E+27,2.5814E+32,1.10185E+37,539
1562555.102,2.44158E+12,3.8151E+18,5.96131E+24,9.31487E+30,1.4555E+37,2.2743E+43,3.55372E+49,42842,1835436964,7.86338E+13,3.36883E+18,1.44327E+23,6.18327E+27,2.64904E+32,1.1349E+37,511
1562275.326,2.4407E+12,3.81305E+18,5.95704E+24,9.30653E+30,1.45394E+37,2.27145E+43,3.54863E+49,43000,1849000000,7.9507E+13,3.4188E+18,1.47008E+23,6.32136E+27,2.71819E+32,1.16882E+37,483
1384583.167,1.91707E+12,2.65434E+18,3.67516E+24,5.08856E+30,7.04554E+36,9.75514E+42,1.35068E+49,23323,543962329,1.26868E+13,2.95895E+17,6.90116E+21,1.60956E+26,3.75397E+30,8.75539E+34,2943
1383758.625,1.91479E+12,2.6496E+18,3.66641E+24,5.07343E+30,7.0204E+36,9.71454E+42,1.34426E+49,24655,607869025,1.4987E+13,3.69505E+17,9.11014E+21,2.2461E+26,5.53777E+30,1.36534E+35,2794
1382914.483,1.91245E+12,2.64476E+18,3.65747E+24,5.05797E+30,6.99475E+36,9.67314E+42,1.33771E+49,25988,675376144,1.75517E+13,4.56133E+17,1.1854E+22,3.08061E+26,8.0059E+30,2.08057E+35,2635
1382048.807,1.91006E+12,2.63979E+18,3.64833E+24,5.04216E+30,6.96852E+36,9.63083E+42,1.33103E+49,27320,746382400,2.03912E+13,5.57087E+17,1.52196E+22,4.158E+26,1.13596E+31,3.10346E+35,2478
1381159.623,1.9076E+12,2.6347E+18,3.63895E+24,5.02596E+30,6.94166E+36,9.58754E+42,1.32419E+49,28652,820937104,2.35215E+13,6.73938E+17,1.93097E+22,5.5326E+26,1.5852E+31,4.54192E+35,2322
1380242.03,1.90507E+12,2.62946E+18,3.62928E+24,5.00929E+30,6.91403E+36,9.54304E+42,1.31717E+49,29984,899040256,2.69568E+13,8.08273E+17,2.42353E+22,7.2667E+26,2.17885E+31,6.53306E+35,2170
1379290.135,1.90244E+12,2.62402E+18,3.61928E+24,4.99204E+30,6.88547E+36,9.49706E+42,1.30992E+49,31317,980754489,3.07143E+13,9.61879E+17,3.01232E+22,9.43368E+26,2.95434E+31,9.25212E+35,1990
1378296.121,1.8997E+12,2.61835E+18,3.60886E+24,4.97408E+30,6.85575E+36,9.44926E+42,1.30239E+49,32649,1065957201,3.48024E+13,1.13626E+18,3.70979E+22,1.21121E+27,3.95448E+31,1.2911E+36,1822
1377257.037,1.89684E+12,2.61243E+18,3.59799E+24,4.95536E+30,6.8248E+36,9.39951E+42,1.29455E+49,33981,1154708361,3.92381E+13,1.33335E+18,4.53086E+22,1.53963E+27,5.23182E+31,1.77783E+36,1680
1376163.067,1.89382E+12,2.60621E+18,3.58657E+24,4.93571E+30,6.79234E+36,9.34737E+42,1.28635E+49,35314,1247078596,4.40393E+13,1.55521E+18,5.49205E+22,1.93946E+27,6.84902E+31,2.41866E+36,1539
1376163.067,1.89382E+12,2.60621E+18,3.58657E+24,4.93571E+30,6.79234E+36,9.34737E+42,1.28635E+49,35314,1247078596,4.40393E+13,1.55521E+18,5.49205E+22,1.93946E+27,6.84902E+31,2.41866E+36,2273
1375928.351,1.89318E+12,2.60488E+18,3.58413E+24,4.9315E+30,6.78539E+36,9.33621E+42,1.2846E+49,35718,1275775524,4.55682E+13,1.6276E+18,5.81347E+22,2.07646E+27,7.41669E+31,2.64909E+36,2200
1375678.919,1.89249E+12,2.60346E+18,3.58153E+24,4.92703E+30,6.77801E+36,9.32437E+42,1.28273E+49,36123,1304871129,4.71359E+13,1.70269E+18,6.15062E+22,2.22179E+27,8.02577E+31,2.89915E+36,1921
1375413.817,1.89176E+12,2.60196E+18,3.57877E+24,4.92229E+30,6.77018E+36,9.3118E+42,1.28076E+49,36527,1334221729,4.87351E+13,1.78015E+18,6.50235E+22,2.37511E+27,8.67557E+31,3.16893E+36,1856
1375145.762,1.89103E+12,2.60044E+18,3.57598E+24,4.91749E+30,6.76227E+36,9.2991E+42,1.27876E+49,36932,1363972624,5.03742E+13,1.86042E+18,6.87091E+22,2.53756E+27,9.37173E+31,3.46117E+36,1789
1374871.841,1.89027E+12,2.59888E+18,3.57313E+24,4.9126E+30,6.75419E+36,9.28615E+42,1.27673E+49,37336,1393976896,5.20455E+13,1.94317E+18,7.25503E+22,2.70874E+27,1.01133E+32,3.77592E+36,1721
1374593.988,1.88951E+12,2.59731E+18,3.57024E+24,4.90763E+30,6.746E+36,9.27302E+42,1.27466E+49,37741,1424383081,5.37576E+13,2.02887E+18,7.65715E+22,2.88988E+27,1.09067E+32,4.1163E+36,1652
1374310.268,1.88873E+12,2.5957E+18,3.5673E+24,4.90257E+30,6.73765E+36,9.25963E+42,1.27256E+49,38145,1455041025,5.55025E+13,2.11714E+18,8.07585E+22,3.08053E+27,1.17507E+32,4.4823E+36,1582
1374020.655,1.88793E+12,2.59406E+18,3.56429E+24,4.89741E+30,6.72914E+36,9.24598E+42,1.27042E+49,38550,1486102500,5.72893E+13,2.2085E+18,8.51377E+22,3.28206E+27,1.26523E+32,4.87748E+36,1512
1373724.183,1.88712E+12,2.59238E+18,3.56121E+24,4.89213E+30,6.72043E+36,9.23202E+42,1.26823E+49,38955,1517492025,5.91139E+13,2.30278E+18,8.97049E+22,3.49445E+27,1.36126E+32,5.30281E+36,1440
1373420.863,1.88628E+12,2.59066E+18,3.55807E+24,4.88673E+30,6.71153E+36,9.21776E+42,1.26599E+49,39359,1549130881,6.09722E+13,2.39981E+18,9.4454E+22,3.71761E+27,1.46322E+32,5.75907E+36,1386
1373110.671,1.88543E+12,2.58891E+18,3.55486E+24,4.88121E+30,6.70244E+36,9.2032E+42,1.2637E+49,39764,1581175696,6.28739E+13,2.50012E+18,9.94146E+22,3.95312E+27,1.57192E+32,6.25058E+36,1335
1372794.613,1.88457E+12,2.58712E+18,3.55159E+24,4.8756E+30,6.69319E+36,9.18838E+42,1.26138E+49,40168,1613468224,6.48098E+13,2.60328E+18,1.04569E+23,4.20031E+27,1.68718E+32,6.77707E+36,1282
1372470.702,1.88368E+12,2.58529E+18,3.54823E+24,4.86985E+30,6.68372E+36,9.17322E+42,1.259E+49,40573,1646168329,6.679E+13,2.70987E+18,1.09948E+23,4.4609E+27,1.80992E+32,7.3434E+36,1228
1372137.984,1.88276E+12,2.58341E+18,3.5448E+24,4.86395E+30,6.67401E+36,9.15766E+42,1.25656E+49,40977,1679114529,6.88051E+13,2.81943E+18,1.15532E+23,4.73414E+27,1.93991E+32,7.94916E+36,1172
1371795.452,1.88182E+12,2.58148E+18,3.54126E+24,4.85788E+30,6.66402E+36,9.14167E+42,1.25405E+49,41382,1712469924,7.08654E+13,2.93255E+18,1.21355E+23,5.02191E+27,2.07817E+32,8.59987E+36,1116
1371442.154,1.88085E+12,2.57948E+18,3.53761E+24,4.85163E+30,6.65373E+36,9.1252E+42,1.25147E+49,41786,1746069796,7.29613E+13,3.04876E+18,1.27395E+23,5.32335E+27,2.22441E+32,9.29494E+36,1057
1371076.101,1.87985E+12,2.57742E+18,3.53383E+24,4.84516E+30,6.64308E+36,9.10817E+42,1.2488E+49,42191,1780080481,7.51034E+13,3.16869E+18,1.3369E+23,5.64052E+27,2.37979E+32,1.00406E+37,998
1370694.38,1.8788E+12,2.57526E+18,3.5299E+24,4.83842E+30,6.63199E+36,9.09043E+42,1.24602E+49,42595,1814334025,7.72816E+13,3.29181E+18,1.40215E+23,5.97244E+27,2.54396E+32,1.0836E+37,937
1370295.985,1.87771E+12,2.57302E+18,3.5258E+24,4.83139E+30,6.62043E+36,9.07195E+42,1.24313E+49,43000,1849000000,7.9507E+13,3.4188E+18,1.47008E+23,6.32136E+27,2.71819E+32,1.16882E+37,874
